,id,title,runtime,budget,revenue,vote_average,vote_count,popularity
406,38129,Martin Lawrence: You So Crazy,84.0,0,0,4.5,4,0.394194
407,10436,The Age of Innocence,139.0,34000000,32255440,7.0,172,8.013617
408,13595,Airheads,92.0,0,0,5.8,222,7.09232
409,46094,The Air Up There,107.0,17080000,21011500,5.1,42,1.896273
410,9409,Another Stakeout,105.0,0,0,4.9,58,12.967239
411,11853,Bad Girls,99.0,0,15240435,4.6,61,14.644772
412,16771,Barcelona,100.0,3200000,0,6.6,20,1.632711
413,46924,Being Human,122.0,40000000,0,5.0,15,2.783872
414,11041,The Beverly Hillbillies,93.0,0,0,5.0,86,5.673735
415,306,Beverly Hills Cop III,104.0,50000000,119208989,5.5,445,11.787784
416,14522,Black Beauty,88.0,0,0,6.6,68,8.398845
417,26203,Blink,106.0,0,16668552,6.3,45,3.00282
418,178,Blown Away,121.0,0,30156002,6.0,126,13.155071
419,19819,Blue Chips,108.0,0,0,5.7,41,6.131056
420,57834,Blue Sky,101.0,0,0,6.1,28,4.993829
421,4722,Body Snatchers,87.0,13000000,428868,5.8,102,6.559693
422,18215,Boxing Helena,107.0,0,1796389,4.5,59,4.304224
423,1607,A Bronx Tale,121.0,22000000,17287898,7.4,447,6.115628
424,26391,Cabin Boy,80.0,0,3662459,4.9,28,1.679042
425,117553,Calendar Girl,90.0,13000000,2570145,3.7,10,1.316741
426,6075,Carlito's Way,144.0,30000000,36516012,7.7,805,8.698509
427,11310,City Slickers II: The Legend of Curly's Gold,116.0,0,0,4.9,103,8.605703
428,18658,Clean Slate,107.0,0,7355425,5.7,25,2.724621
429,9350,Cliffhanger,112.0,70000000,255000211,6.1,600,9.830853
430,9612,Coneheads,88.0,0,0,4.8,228,10.722729
431,2124,Color of Night,121.0,40000000,19726050,5.4,117,14.228963
432,26261,Cops & Robbersons,93.0,0,0,5.0,36,7.042878
433,19176,The Cowboy Way,102.0,0,0,5.1,38,4.286279
434,49299,Dangerous Game,108.0,0,0,5.4,9,2.70097
435,11566,Dave,110.0,0,63000000,6.3,205,13.696394
436,9571,Dazed and Confused,102.0,6900000,7993039,7.4,588,6.8652
437,9739,Demolition Man,115.0,57000000,159055768,6.4,1018,11.626116
438,24257,The Endless Summer 2,109.0,0,0,7.1,12,0.408159
439,34444,Even Cowgirls Get the Blues,96.0,8000000,0,4.2,29,2.970724
440,26141,Fatal Instinct,91.0,0,0,5.4,37,3.555139
441,10997,Farewell My Concubine,171.0,0,0,7.8,98,4.875827
442,50463,The Favor,97.0,0,0,3.3,6,1.344876
443,10443,Fearless,122.0,0,0,6.8,80,9.284624
444,20239,Fear of a Black Hat,88.0,0,0,5.8,11,0.985441
445,16297,With Honors,103.0,0,0,6.1,54,2.969003
446,18551,Flesh and Bone,126.0,0,9488998,6.2,22,1.896869
447,25440,Widows' Peak,101.0,0,0,4.3,3,0.409427
448,9024,For Love or Money,94.0,30000000,11146270,5.7,77,8.468869
449,37233,The Firm,154.0,42000000,270248367,6.6,513,9.678367
450,1634,Free Willy,112.0,20000000,153698625,6.0,429,5.990572
451,13815,Fresh,114.0,0,0,7.6,56,3.970215
452,5503,The Fugitive,130.0,44000000,368875760,7.2,1240,10.08937
453,35588,Geronimo: An American Legend,115.0,35000000,18635620,5.9,44,4.653462
454,2087,The Getaway,115.0,0,30,5.4,81,14.214403
455,41579,Getting Even with Dad,109.0,30000000,0,4.5,43,2.410545
456,18620,Go Fish,83.0,0,0,3.9,5,0.775898
457,41006,A Good Man in Africa,94.0,0,0,5.2,11,5.22583
458,4916,Guilty as Sin,107.0,0,22886222,5.6,21,5.385108
459,2019,Hard Target,97.0,18000000,74189677,6.1,237,7.834351
460,31642,Heaven & Earth,140.0,33000000,0,6.4,51,4.190541
461,9255,Hot Shots! Part Deux,86.0,25000000,133752825,6.2,463,13.482371
462,26271,Live Nude Girls,95.0,0,0,4.7,12,2.138959
463,10612,The Englishman Who Went Up a Hill But Came Down a Mountain,99.0,0,0,6.1,83,5.331753
464,2259,The House of the Spirits,140.0,25000000,0,6.7,135,10.687795
465,16097,House Party 3,100.0,0,0,4.6,11,0.996047
466,11934,The Hudsucker Proxy,111.0,30000000,0,7.1,280,7.550545
467,106143,I'll Do Anything,115.0,40000000,0,5.7,18,1.742974
468,12475,In the Army Now,91.0,0,28881266,4.7,54,6.071466
469,9386,In the Line of Fire,128.0,40000000,176997168,6.8,392,12.637158
470,7984,In the Name of the Father,133.0,13000000,65796862,7.6,363,7.405895
471,59930,The Inkwell,110.0,0,8880705,3.9,5,0.613335
472,15765,What's Love Got to Do with It,118.0,0,0,6.9,75,14.820883
473,31643,Jimmy Hollywood,112.0,30000000,0,4.6,17,4.563989
474,6,Judgment Night,110.0,0,12136938,6.4,79,5.538671
475,329,Jurassic Park,127.0,63000000,920100000,7.6,4956,8.863776
476,10909,Kalifornia,117.0,9000000,2395231,6.5,209,8.4337
477,507,Killing Zoe,96.0,1500000,418961,6.1,111,4.948569
478,34024,King of the Hill,103.0,0,0,6.4,33,4.375347
479,29918,Lassie,94.0,0,0,6.1,54,3.645342
480,9593,Last Action Hero,130.0,85000000,137298489,6.1,725,9.434006
481,42580,Life With Mikey,91.0,0,0,5.1,24,6.446229
482,22317,Lightning Jack,98.0,0,0,5.7,40,2.913584
483,1413,M. Butterfly,101.0,0,1499795,6.6,35,6.516976
484,12121,Made in America,111.0,22000000,0,5.3,86,5.43085
485,2246,Malice,107.0,0,46405336,5.9,105,9.861672
486,10502,The Man without a Face,114.0,0,24760338,6.2,125,5.997712
487,10440,Manhattan Murder Mystery,104.0,13500000,11285588,7.1,169,8.939404
488,9516,Menace II Society,97.0,3500000,27900000,7.2,179,5.260924
489,2320,Executive Decision,133.0,55000000,121969216,5.8,261,13.106291
490,5879,In the Realm of the Senses,105.0,0,0,6.5,112,8.932494
491,83718,What Happened Was...,91.0,0,0,7.0,7,0.534606
492,11971,Much Ado About Nothing,111.0,8000000,0,7.2,194,8.62724
493,2625,Mr. Jones,114.0,0,0,5.9,35,6.579753
494,31911,Mr. Wonderful,98.0,0,0,5.5,11,13.011091
495,788,Mrs. Doubtfire,125.0,25000000,441286195,7.0,1638,11.16553
496,21450,Naked,131.0,0,0,7.5,105,8.665198
497,11231,The Next Karate Kid,107.0,12000000,15826984,4.8,202,9.9697
498,41588,The New Age,112.0,0,0,4.8,5,0.596207
499,10447,No Escape,118.0,20000000,15340000,6.1,86,9.715187
500,31586,North,87.0,40000000,0,4.8,67,15.534707
501,9300,Orlando,93.0,4000000,0,6.7,53,3.800785
502,9559,A Perfect World,138.0,30000000,135130999,7.2,376,8.040589
503,9800,Philadelphia,125.0,26000000,206678440,7.6,1019,13.373006
504,713,The Piano,121.0,7000000,116700000,7.1,290,7.436758
505,8291,Poetic Justice,109.0,14000000,27515786,6.9,47,6.972599
506,18133,The Program,112.0,0,23042200,6.0,28,3.199976
507,25557,The Puppet Masters,109.0,0,8638072,5.6,41,7.272296
508,22588,Radioland Murders,108.0,0,0,5.8,12,8.506727
509,10872,The Ref,97.0,11000000,11439193,6.7,99,5.868677
510,1245,The Remains of the Day,134.0,11500000,23237911,7.5,213,12.222576
511,11858,Renaissance Man,128.0,40000000,24332324,5.9,83,4.985157
512,7007,Rising Sun,125.0,0,107198790,5.8,188,6.279082
513,10467,The Road to Wellville,118.0,0,0,5.5,43,3.416181
514,5550,RoboCop 3,104.0,22000000,10696210,4.2,309,8.685798
515,8005,Robin Hood: Men in Tights,104.0,20000000,35739755,6.4,575,17.136672
516,2088,Romeo Is Bleeding,100.0,11500000,3275585,5.7,36,9.796318
517,10412,Romper Stomper,94.0,0,0,6.6,126,5.157926
518,47889,Ruby in Paradise,114.0,800000,1001437,5.6,10,0.941994
519,14534,Rudy,114.0,12000000,22750363,7.2,187,5.914833
520,56583,The Saint of Fort Washington,99.0,0,0,4.0,5,1.065843
521,41878,Savage Nights,126.0,0,0,6.2,11,1.031556
522,424,Schindler's List,195.0,22000000,321365567,8.3,4436,41.725123
523,35233,The Scout,101.0,0,0,5.3,37,5.715608
524,14291,Searching for Bobby Fischer,110.0,0,7266383,7.3,100,12.048587
525,103413,Second Best,105.0,0,0,5.9,8,0.882596
526,11236,The Secret Garden,102.0,0,0,7.1,232,6.499523
527,11592,Serial Mom,95.0,13000000,7820688,6.4,137,5.305311
528,8850,The Shadow,108.0,25000000,48063435,5.4,140,7.881107
529,10445,Shadowlands,131.0,22000000,0,6.8,61,2.96586
530,695,Short Cuts,187.0,0,6110979,6.9,136,8.829337
531,43535,A Simple Twist of Fate,106.0,0,0,5.7,26,4.13516
532,12519,Sirens,98.0,0,7770731,5.2,31,2.86213
533,23210,Six Degrees of Separation,112.0,0,0,6.5,75,8.730025
534,858,Sleepless in Seattle,105.0,21000000,227799884,6.5,630,10.234919
535,867,Sliver,108.0,40000000,116300000,4.9,144,11.23297
536,78,Blade Runner,117.0,28000000,33139618,7.9,3833,96.272374
537,13203,Son in Law,95.0,0,36448200,5.6,81,9.122718
538,10442,So I Married an Axe Murderer,93.0,20000000,11585483,6.1,131,8.051914
539,11074,Striking Distance,102.0,30,0,5.4,223,13.390917
540,33367,Harem,113.0,0,0,4.0,4,1.825468
541,9607,Super Mario Bros.,104.0,48000000,20915465,4.0,236,7.198455
542,17585,Surviving the Game,96.0,7400000,7690013,6.1,53,3.644641
543,9057,Terminal Velocity,102.0,50000000,16478900,5.0,82,8.012225
544,20967,Thirty Two Short Films About Glenn Gould,93.0,0,0,7.4,9,0.873068
545,10635,Threesome,93.0,0,0,6.3,57,10.82236
546,9479,The Nightmare Before Christmas,76.0,18000000,75634409,7.6,2135,17.730913
547,10057,The Three Musketeers,105.0,30000000,53898845,6.2,219,6.34785
548,11969,Tombstone,130.0,25000000,56505065,7.4,632,11.338194
549,41590,Trial by Jury,107.0,0,0,5.5,5,0.85586
550,319,True Romance,120.0,12500000,12281551,7.5,762,17.189328
551,26408,The War Room,96.0,0,0,7.3,19,1.273617
552,15139,The Pagemaster,80.0,27000000,13670688,6.2,178,7.436001
553,161158,"Paris, France",112.0,0,0,6.0,2,0.741522
554,218473,"The Beans of Egypt, Maine",97.53048244599658,0,0,0.0,1,0.38247
555,85247,Killer,97.0,0,0,3.0,2,0.422224
556,11446,Welcome to the Dollhouse,88.0,0,0,6.9,103,5.14056
557,51980,Germinal,160.0,0,0,6.3,43,2.759302
558,24405,Chasers,102.0,0,1596687,4.7,22,9.85327
559,11655,Cronos,94.0,0,0,6.4,153,5.513024
560,11800,Naked in New York,95.0,0,0,4.0,3,0.449733
561,8223,Kika,117.0,0,0,6.8,58,3.647321
562,14587,Bhaji on the Beach,100.0,0,0,5.1,10,0.441585
563,31504,Little Big League,119.0,0,0,6.0,20,1.960563
564,41653,The Slingshot,102.0,0,0,6.2,10,1.764582
565,53185,Wide Eyed and Legless,102.0,0,0,0.0,0,0.00015
566,95743,Foreign Student,90.0,0,0,0.0,0,0.002789
567,23637,"Ciao, Professore!",100.0,0,0,7.2,74,3.456868
568,17600,Spanking the Monkey,106.0,200000,0,5.3,29,2.799575
569,10897,The Little Rascals,82.0,0,67308282,6.3,214,6.707109
570,349394,À la mode,82.0,0,0,0.0,0,8.2e-05
571,21352,Andre,94.0,0,0,5.0,31,3.139316
572,68806,The Escort,92.0,0,0,5.0,5,0.046196
573,37345,Princess Caraboo,97.0,0,3021629,4.4,5,1.943323
574,32562,The Celluloid Closet,102.0,0,0,7.0,24,6.784687
575,47507,Café au Lait,94.0,0,0,6.8,4,1.040873
576,25403,Dear Diary,100.0,0,0,6.9,46,2.904734
577,124304,I Don't Want to Talk About It,106.0,0,0,6.0,1,1.213481
578,9066,The Brady Bunch Movie,84.0,0,0,5.9,87,4.233092
579,771,Home Alone,103.0,18000000,476684675,7.1,2487,0.702543
580,251,Ghost,127.0,22000000,505000000,6.9,1381,11.945397
581,812,Aladdin,90.0,28000000,504050219,7.4,3495,16.357419
582,280,Terminator 2: Judgment Day,137.0,100000000,520000000,7.7,4274,22.661695
583,581,Dances with Wolves,181.0,22000000,424208848,7.6,1084,11.654349
584,80350,Tough and Deadly,92.0,0,0,6.3,4,0.426887
585,268,Batman,126.0,35000000,411348924,7.0,2145,19.10673
586,274,The Silence of the Lambs,119.0,19000000,272742922,8.1,4549,4.307222
587,408,Snow White and the Seven Dwarfs,83.0,1488423,184925486,6.9,1973,16.263878
588,10020,Beauty and the Beast,84.0,25000000,377350553,7.5,3029,23.433511
589,10895,Pinocchio,88.0,2600000,84300000,6.9,1412,14.202284
590,114,Pretty Woman,119.0,14000000,463000000,7.0,1807,13.348451
591,41043,Window to Paris,87.0,0,0,6.0,6,0.345748
592,576,The Wild Bunch,145.0,6244087,638641,7.7,266,11.722424
593,15477,Love and a .45,101.0,0,0,5.5,15,3.40523
594,59146,The Wooden Man's Bride,113.0,0,0,6.5,1,0.088451
595,124472,A Great Day in Harlem,60.0,0,0,7.0,2,0.076352
596,30528,Bye Bye Love,106.0,0,0,6.1,20,2.47308
597,7300,One Fine Day,108.0,0,97529550,6.1,160,7.009946
598,10824,Candyman: Farewell to the Flesh,93.0,0,13940383,5.0,64,4.983552
599,261246,Century,112.0,0,0,5.0,1,1.461029
600,275,Fargo,98.0,7000000,60611975,7.7,2080,12.61469
601,25059,Homeward Bound II: Lost in San Francisco,89.0,0,32709423,6.0,105,14.657754
602,11827,Heavy Metal,90.0,9300000,0,6.3,150,7.640073
603,8766,Hellraiser: Bloodline,86.0,4000000,16675000,4.9,111,5.263187
604,23570,The Pallbearer,97.0,8000000,0,4.6,30,8.174116
605,47333,Jane Eyre,112.0,0,0,7.1,51,2.420301
606,54850,Loaded,91.0,500000,0,4.0,3,0.618066
607,51242,Bread and Chocolate,100.0,0,0,7.1,10,1.306628
608,10112,The Aristocats,78.0,4000000,55675257,7.1,1287,9.834047
609,4307,The Flower of My Secret,107.0,0,0,6.9,43,2.286788
610,46029,Two Much,118.0,0,0,5.1,24,1.620174
611,32308,Ed,94.0,0,0,3.6,24,5.174212
612,88893,Scream of Stone,105.0,0,0,7.5,4,0.736081
613,52873,My Favorite Season,127.0,0,0,6.4,4,0.516924
614,123505,A Modern Affair,90.0,0,0,5.0,1,0.173207
615,340210,Condition Red,83.0,0,0,4.7,3,0.793932
616,44281,Halfaouine: Boy of the Terraces,98.0,0,0,7.4,5,1.983301
617,28121,A Thin Line Between Love and Hate,108.0,0,0,5.7,15,2.256747
618,12520,The Last Supper,92.0,0,442965,6.5,82,4.619915
619,1592,Primal Fear,129.0,30000000,102616183,7.4,644,10.326213
620,166901,Rude,89.0,0,0,6.0,1,0.065827
621,36447,Carried Away,109.0,0,0,5.4,5,1.67218
622,19042,All Dogs Go to Heaven 2,82.0,0,8620678,5.0,50,5.028897
623,38884,Land and Freedom,109.0,0,0,7.0,53,6.144235
624,47449,Denise Calls Up,80.0,0,0,6.6,5,0.466476
625,36259,Theodore Rex,92.0,33500000,0,3.6,17,2.583686
626,41852,A Family Thing,109.0,0,0,5.6,14,6.207993
627,40926,Frisk,88.0,0,0,3.0,3,0.319215
628,9099,Sgt. Bilko,90.0,0,0,5.5,96,5.70904
629,2021,Jack & Sarah,110.0,0,218626,5.1,10,1.523446
630,61752,Girl 6,108.0,12000000,4939939,5.7,17,4.405169
631,10988,Diabolique,107.0,0,0,5.4,74,4.530079
632,11479,"Little Indian, Big City",90.0,0,0,6.0,145,4.728163
633,398959,Roula,97.0,0,0,5.0,1,0.149157
634,287305,Peanuts – Die Bank zahlt alles,97.53048244599658,0,0,4.0,1,0.066123
635,339428,Happy Weekend,97.53048244599658,0,65335,0.0,0,0.002229
636,12652,Nelly and Monsieur Arnaud,106.0,0,0,7.1,16,1.784647
637,10684,Courage Under Fire,117.0,46000000,100860818,6.2,240,11.595316
638,954,Mission: Impossible,110.0,80000000,457696359,6.7,2677,15.793477
639,68445,Cold Fever,85.0,0,0,7.7,6,0.494977
640,18989,Moll Flanders,123.0,0,0,6.2,19,2.337263
641,10801,The Superwife,86.0,0,0,5.3,7,0.821299
642,54285,"301, 302",100.0,0,0,6.2,10,0.396626
643,8840,DragonHeart,103.0,57000000,115267375,6.4,553,23.63659
644,278978,Und keiner weint mir nach,97.53048244599658,0,0,0.0,0,0.439989
645,124625,My Mother's Courage,93.0,0,0,0.0,0,0.622885
646,11107,Eddie,100.0,0,0,5.4,46,3.09233
647,16417,Yankee Zulu,100.0,0,0,6.0,4,1.558066
648,70934,Billy's Holiday,92.0,0,0,0.0,0,0.002444
649,10363,Purple Noon,115.0,0,0,7.3,73,3.804493
650,161070,August,94.0,0,0,5.3,3,0.987434
651,10539,James and the Giant Peach,79.0,38000000,28921264,6.2,375,13.217623
652,10543,Fear,97.0,0,0,6.1,157,6.954926
653,18414,Kids in the Hall: Brain Candy,89.0,0,0,5.9,26,2.299851
654,47502,Faithful,91.0,13000000,9789900,4.8,4,1.296862
655,11902,Underground,170.0,14000000,0,7.5,143,14.587894
656,27098,All Things Fair,130.0,0,0,6.1,23,3.582047
657,25087,Bloodsport II,90.0,0,684351,5.2,23,3.085207
658,5801,Pather Panchali,125.0,0,536364,7.9,63,3.900709
659,896,The World of Apu,117.0,0,16000,8.2,40,2.381806
660,3065,Mystery Science Theater 3000: The Movie,73.0,0,0,7.0,71,2.985163
661,318177,Tarantella,100.0,0,0,0.0,0,0.001662
662,2300,Space Jam,88.0,80000000,250200000,6.5,1335,11.054251
663,8069,Barbarella,98.0,9000000,2500000,5.7,149,14.304205
664,288173,Hostile Intentions,90.0,0,0,8.0,1,0.062388
665,187851,They Bite,98.0,0,0,5.5,1,0.466991
666,27768,Some Folks Call It a Sling Blade,25.0,0,0,7.5,8,0.459376
667,221917,The Run of the Country,97.53048244599658,0,0,8.0,2,0.117662
668,8072,Alphaville,100.0,220000,0,6.8,100,4.658149
669,35797,Coup de Torchon,128.0,0,0,6.8,21,2.272213
670,88030,Tigrero: A Film That Was Never Made,75.0,0,0,7.5,4,0.18343
671,185191,The Eye of Vichy,110.0,0,0,0.0,0,0.004117
672,83857,Windows,96.0,0,0,5.8,9,0.400023
673,33245,It's My Party,110.0,0,0,6.2,9,2.791667
674,124460,Country Life,118.0,0,0,8.0,1,0.487357
675,27281,Operation Dumbo Drop,107.0,0,0,4.7,37,4.357971
676,105045,The Promise,115.0,0,0,5.0,1,0.122178
684,40001,Mrs. Winterbourne,105.0,25000000,10070000,5.5,26,9.1861
685,29621,Solo,94.0,0,0,3.9,18,1.899069
686,117730,Under The Domim Tree,97.53048244599658,0,0,6.5,2,0.71066
687,20762,The Substitute,114.0,0,0,5.8,60,10.68537
688,37144,True Crime,94.0,0,0,5.1,7,1.217249
690,12656,Feeling Minnesota,99.0,0,0,5.5,29,10.298582
691,38867,Delta of Venus,99.0,0,62949,3.3,5,1.099187
692,277270,To Cross the Rubicon,97.53048244599658,0,0,0.0,0,0.006854
693,25969,Angus,90.0,0,0,6.8,24,2.25008
694,44103,Priest Daens,138.0,0,0,6.7,15,0.755047
695,753,Faces,130.0,275000,0,7.1,36,7.918418
696,43634,Boys,86.0,0,0,5.3,11,1.579153
697,9103,The Quest,95.0,30000000,57400547,5.3,126,7.941972
698,90214,Cosi,102.0,0,0,7.1,9,0.947007
699,29649,Sunset Park,99.0,0,0,5.1,7,1.231692
700,10990,Mulholland Falls,107.0,0,0,6.2,73,5.79463
701,8866,The Truth About Cats & Dogs,93.0,0,0,5.7,86,5.121203
702,12233,Oliver & Company,74.0,31000000,74151346,6.5,372,10.813579
703,23449,Celtic Pride,91.0,0,0,4.9,35,1.940747
704,36355,Flipper,95.0,25530000,20080020,5.3,85,4.557006
705,37667,Captives,100.0,0,0,6.0,10,1.926109
706,90148,Of Love and Shadows,103.0,0,0,4.4,11,0.709209
707,922,Dead Man,121.0,9000000,0,7.2,397,6.505272
708,11876,The Horseman on the Roof,135.0,35000000,15000000,6.7,25,1.690768
709,52633,Switchblade Sisters,91.0,0,0,6.6,27,6.035166
710,62364,Mouth to Mouth,106.0,0,0,5.5,5,1.133409
711,11687,The Visitors,107.0,0,0,7.1,433,7.326169
712,9304,Multiplicity,117.0,45000000,0,5.5,158,8.768806
713,73183,"The Haunted World of Edward D. Wood, Jr.",112.0,0,0,10.0,1,0.037443
714,131232,Two Friends,86.0,0,0,0.0,0,0.003949
715,9100,The Craft,101.0,15000000,24769466,6.3,388,12.860385
716,20759,The Great White Hype,91.0,0,0,5.1,29,3.321765
717,46063,Last Dance,103.0,0,5,5.6,9,1.196686
718,365371,War Stories Our Mother Never Told Us,95.0,0,0,0.0,0,0.005625
719,32513,Cold Comfort Farm,95.0,0,0,7.0,21,1.92386
720,40651,"Institute Benjamenta, or This Dream People Call Human Life",104.0,0,0,7.7,11,0.543042
721,36915,Heaven's Prisoners,132.0,25000000,0,5.0,17,9.264679
722,40507,Original Gangstas,99.0,4800000,3014000,5.5,5,0.343579
723,9802,The Rock,136.0,75000000,335062621,6.9,1474,13.249824
724,25697,Getting Away with Murder,91.0,0,0,5.5,6,0.746662
725,21588,Cemetery Man,105.0,4000000,0,7.0,105,6.247819
726,664,Twister,113.0,92000000,494471524,6.1,966,8.739144
727,11867,Barb Wire,98.0,0,3793614,3.9,117,5.877599
728,47119,Le Garçu,102.0,0,0,5.0,1,0.125882
729,314352,Honeymoon,92.0,0,0,0.0,0,0.652621
730,9323,Ghost in the Shell,83.0,0,2287714,7.8,854,10.686166
731,10280,Thinner,92.0,0,0,5.5,125,4.856229
732,10535,Spy Hard,81.0,18000000,0,4.9,148,8.202057
733,124613,Brothers in Trouble,102.0,0,0,0.0,0,0.594716
734,532,A Close Shave,30.0,0,0,7.5,223,6.796858
735,26744,Force of Evil,78.0,0,0,6.6,33,4.386329
736,16299,The Stupids,94.0,0,0,4.2,22,1.751457
737,10547,The Arrival,115.0,25000000,14048372,6.1,200,6.497591
738,245268,The Man from Down Under,103.0,0,0,0.0,0,0.068254
739,935,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,95.0,1800000,9440272,8.0,1472,9.80398
740,55613,Careful,100.0,0,0,7.8,4,0.160571
741,215107,Vermont Is for Lovers,88.0,0,0,0.0,0,0.75
742,41007,A Month by the Lake,92.0,0,0,7.2,7,0.851078
743,35645,Gold Diggers: The Secret of Bear Mountain,94.0,0,0,5.8,20,5.508101
744,110465,Kim,113.0,0,0,7.0,5,1.048075
745,255546,Carmen Miranda: Bananas Is My Business,91.0,0,0,10.0,1,0.146287
746,40751,Ashes of Time,100.0,0,0,7.1,73,5.215992
747,275096,The Jar,86.0,0,0,8.0,3,0.401531
748,85778,Maya Lin: A Strong Clear Vision,105.0,0,0,0.0,0,0.001608
749,11101,Stalingrad,134.0,0,0,7.4,116,7.667284
750,9826,The Phantom,100.0,45000000,17300889,4.7,138,8.079541
751,9879,Striptease,115.0,50000000,113309743,4.4,210,11.341502
752,63564,The Last of the High Kings,102.0,0,0,5.7,15,1.427756
753,22621,Heavy,105.0,0,0,7.7,11,0.889498
754,7095,Jack,113.0,45000000,58620973,5.9,340,6.287245
755,26890,I Shot Andy Warhol,103.0,0,1814290,6.1,32,2.771201
756,46732,The Grass Harp,107.0,0,0,6.1,4,0.365418
757,124633,Someone Else's America,96.0,0,0,0.0,0,0.099602
758,202425,Life is Rosy,80.0,0,0,6.5,2,0.514363
759,196940,Quartier Mozart,80.0,0,0,5.0,1,0.011938
760,77771,Touki Bouki,85.0,0,0,7.3,10,0.043903
761,181083,God's Gift,75.0,0,0,5.0,1,0.049573
762,41225,Spirits of the Dead,121.0,0,0,5.5,24,1.794298
763,188589,Babyfever,109.0,0,0,0.0,0,0.001687
764,87190,Pharaoh's  Army,90.0,50,0,6.3,5,0.837911
765,627,Trainspotting,93.0,4000000,16491080,7.8,2737,19.348466
766,32872,Til There Was You,113.0,1000000,0,3.9,4,2.700061
767,602,Independence Day,145.0,75000000,816969268,6.7,3334,17.634197
768,14553,Stealing Beauty,116.0,0,0,6.6,99,6.418805
769,9566,The Fan,116.0,55000000,18626419,5.7,202,12.202063
770,10545,The Hunchback of Notre Dame,91.0,100000000,100138851,6.8,1182,13.553999
771,9894,The Cable Guy,96.0,47000000,102825796,5.7,603,7.586577
772,11543,Kingpin,113.0,27000000,25023434,6.7,248,11.633347
773,9268,Eraser,115.0,100000000,242295562,5.6,553,6.919314
775,9327,The Nutty Professor,95.0,54000000,128769345,5.4,717,9.651581
776,123763,"I, the Worst of All",105.0,0,0,6.8,3,0.202495
777,81949,An Unforgettable Summer,82.0,0,65352,7.2,6,0.826372
778,42005,A Hungarian Fairy Tale,97.0,0,0,0.0,0,0.043125
779,124306,My Life and Times With Antonin Artaud,90.0,0,0,8.0,1,0.000308
780,183955,Midnight Dancers,100.0,0,0,7.0,1,0.05956
781,44535,Somebody to Love,102.0,0,0,5.1,2,0.970688
783,78285,The Old Lady Who Walked in the Sea,97.53048244599658,0,0,0.0,0,0.573423
784,11228,Daylight,115.0,80000000,159212469,5.8,385,11.995799
785,10779,The Frighteners,110.0,30000000,29359216,6.7,413,12.09096
786,26748,Lone Star,135.0,5000000,13269963,6.9,79,9.069963
787,38223,Harriet the Spy,100.0,12000000,0,5.7,47,4.086563
