,id,title,Paramount Pictures,MGM,20th Century Fox,Warner Bros.,Universal Pictures,Columbia Pictures,Disney,Pixar,New Line Cinema,United Artists,Canal+,RKO Radio Pictures,Touchstone Pictures,BBC Films
334,19855,The War,0,0,0,0,1,0,0,0,0,0,0,0,0,0
335,60855,Double Happiness,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336,236,Muriel's Wedding,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337,48287,The Baby-Sitters Club,0,0,0,0,0,1,0,0,0,0,0,0,0,0
338,3049,Ace Ventura: Pet Detective,0,0,0,1,0,0,0,0,0,0,0,0,0,0
339,2759,"The Adventures of Priscilla, Queen of the Desert",0,0,0,0,0,0,0,0,0,0,0,0,0,0
340,12635,Backbeat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341,10497,Bitter Moon,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342,11382,Bullets Over Broadway,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343,9331,Clear and Present Danger,1,0,0,0,0,0,0,0,0,0,0,0,0,0
344,10731,The Client,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,10464,"Corrina, Corrina",0,0,0,0,0,0,0,0,1,0,0,0,0,0
346,34152,Crooklyn,0,0,0,0,1,0,0,0,0,0,0,0,0,0
347,9495,The Crow,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348,29973,Cobb,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349,888,The Flintstones,0,0,0,0,1,0,0,0,0,0,0,0,0,0
350,13,Forrest Gump,1,0,0,0,0,0,0,0,0,0,0,0,0,0
351,712,Four Weddings and a Funeral,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352,16295,Higher Learning,0,0,0,0,0,1,0,0,0,0,0,0,0,0
353,48992,I Like It Like That,0,0,0,0,0,1,0,0,0,0,0,0,0,0
354,10879,I Love Trouble,0,0,0,0,0,0,0,0,0,0,0,0,1,0
355,10660,It Could Happen to You,0,0,0,0,0,0,0,0,0,0,0,0,0,0
356,10714,The Jungle Book,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357,41647,"The Wonderful, Horrible Life of Leni Riefenstahl",0,0,0,0,0,0,0,0,0,0,0,0,0,0
358,8587,The Lion King,0,0,0,0,0,0,1,0,0,0,0,0,0,0
359,1689,Little Buddha,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360,11596,New Nightmare,0,0,0,0,0,0,0,0,1,0,0,0,0,0
361,854,The Mask,0,0,0,0,0,0,0,0,1,0,0,0,0,0
362,9359,Maverick,0,0,0,1,0,0,0,0,0,0,0,0,0,0
363,23333,Mrs. Parker and the Vicious Circle,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364,36593,The Naked Gun 33⅓: The Final Insult,1,0,0,0,0,0,0,0,0,0,0,0,0,0
365,12280,The Paper,0,0,0,0,1,0,0,0,0,0,0,0,0,0
366,2788,Reality Bites,0,0,0,0,1,0,0,0,0,0,0,0,0,0
367,10427,Red Rock West,0,0,0,0,0,0,0,0,0,0,0,0,0,0
368,11011,Ri¢hie Ri¢h,0,0,0,0,0,0,0,0,0,0,0,0,0,0
369,49803,Safe Passage,0,0,0,0,0,0,0,0,1,0,0,0,0,0
370,8987,The River Wild,0,0,0,0,1,0,0,0,0,0,0,0,0,0
371,1637,Speed,0,0,1,0,0,0,0,0,0,0,0,0,0,0
372,15128,Speechless,0,1,0,0,0,0,0,0,0,0,0,0,0,0
373,8831,Timecop,0,0,0,0,1,0,0,0,0,0,0,0,0,0
374,36955,True Lies,0,0,1,0,0,0,0,0,0,0,0,0,0,0
375,10449,When a Man Loves a Woman,0,0,0,0,0,0,0,0,0,0,0,0,1,0
376,10395,Wolf,0,0,0,0,0,1,0,0,0,0,0,0,0,0
377,12160,Wyatt Earp,0,0,0,1,0,0,0,0,0,0,0,0,0,0
378,40480,Bad Company,0,0,0,0,0,0,0,0,0,0,0,0,1,0
379,52038,A Man of No Importance,0,0,0,0,0,0,0,0,0,0,0,0,0,1
380,29444,S.F.W.,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381,26352,A Low Down Dirty Shame,0,0,0,0,0,0,0,0,0,0,0,0,0,0
382,39953,"Boys Life: Three Stories of Love, Lust, and Liberation",0,0,0,0,0,0,0,0,0,0,0,0,0,0
383,41580,Colonel Chabert,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384,315,"Faster, Pussycat! Kill! Kill!",0,0,0,0,0,0,0,0,0,0,0,0,0,0
385,22067,Jason's Lyric,0,0,0,0,0,0,0,0,0,0,0,0,0,0
386,18242,The Secret Adventures of Tom Thumb,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387,11667,Street Fighter,0,0,0,0,1,0,0,0,0,0,0,0,0,0
388,32502,Coldblooded,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389,267188,Desert Winds,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390,28732,Fall Time,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391,75555,The Fear,0,0,0,0,0,0,0,0,0,0,0,0,0,0
392,42981,Frank and Ollie,0,0,0,0,0,0,1,0,0,0,0,0,0,0
393,278939,Girl in the Cadillac,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394,291731,Homage,0,0,0,0,0,0,0,0,0,0,0,0,0,0
395,226229,Mirage,0,0,0,0,0,0,0,0,0,0,0,0,0,0
396,203119,Open Season,0,0,0,0,0,0,0,0,0,0,0,0,0,0
397,172923,Dos Crímenes,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398,316098,Brother Minister: The Assassination of Malcolm X,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,8011,Highlander: The Final Dimension,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400,171857,Federal Hill,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,2654,In the Mouth of Madness,0,0,0,0,0,0,0,0,1,0,0,0,0,0
402,18069,8 Seconds,0,0,0,0,0,0,0,0,1,0,0,0,0,0
403,19092,Above the Rim,0,0,0,0,0,0,0,0,1,0,0,0,0,0
404,2758,Addams Family Values,1,0,0,0,0,0,0,0,0,0,0,0,0,0
405,38129,Martin Lawrence: You So Crazy,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406,10436,The Age of Innocence,0,0,0,0,0,1,0,0,0,0,0,0,0,0
407,13595,Airheads,0,0,1,0,0,0,0,0,0,0,0,0,0,0
408,46094,The Air Up There,0,0,0,0,0,0,0,0,0,0,0,0,0,0
409,9409,Another Stakeout,0,0,0,0,0,0,0,0,0,0,0,0,1,0
410,11853,Bad Girls,0,0,1,0,0,0,0,0,0,0,0,0,0,0
411,16771,Barcelona,0,0,0,0,0,0,0,0,0,0,0,0,0,0
412,46924,Being Human,0,0,0,1,0,0,0,0,0,0,0,0,0,0
413,11041,The Beverly Hillbillies,0,0,1,0,0,0,0,0,0,0,0,0,0,0
414,306,Beverly Hills Cop III,1,0,0,0,0,0,0,0,0,0,0,0,0,0
415,14522,Black Beauty,0,0,0,1,0,0,0,0,0,0,0,0,0,0
416,26203,Blink,0,0,0,0,0,0,0,0,1,0,0,0,0,0
417,178,Blown Away,0,1,0,0,0,0,0,0,0,0,0,0,0,0
418,19819,Blue Chips,1,0,0,0,0,0,0,0,0,0,0,0,0,0
419,57834,Blue Sky,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420,4722,Body Snatchers,0,0,0,1,0,0,0,0,0,0,0,0,0,0
421,18215,Boxing Helena,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422,1607,A Bronx Tale,0,0,0,0,0,0,0,0,0,0,0,0,0,0
423,26391,Cabin Boy,0,0,0,0,0,0,0,0,0,0,0,0,1,0
424,117553,Calendar Girl,0,0,0,0,0,1,0,0,0,0,0,0,0,0
425,6075,Carlito's Way,0,0,0,0,1,0,0,0,0,0,0,0,0,0
426,11310,City Slickers II: The Legend of Curly's Gold,0,0,0,0,0,1,0,0,0,0,0,0,0,0
427,18658,Clean Slate,0,1,0,0,0,0,0,0,0,0,0,0,0,0
428,9350,Cliffhanger,0,0,0,0,0,0,0,0,0,0,1,0,0,0
429,9612,Coneheads,1,0,0,0,0,0,0,0,0,0,0,0,0,0
430,2124,Color of Night,0,0,0,0,0,0,0,0,0,0,0,0,0,0
431,26261,Cops & Robbersons,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432,19176,The Cowboy Way,0,0,0,0,1,0,0,0,0,0,0,0,0,0
433,49299,Dangerous Game,0,1,0,0,0,0,0,0,0,0,0,0,0,0
434,11566,Dave,0,0,0,1,0,0,0,0,0,0,0,0,0,0
435,9571,Dazed and Confused,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436,9739,Demolition Man,0,0,0,1,0,0,0,0,0,0,0,0,0,0
437,24257,The Endless Summer 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
438,34444,Even Cowgirls Get the Blues,0,0,0,0,0,0,0,0,0,0,0,0,0,0
439,26141,Fatal Instinct,0,1,0,0,0,0,0,0,0,0,0,0,0,0
440,10997,Farewell My Concubine,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441,50463,The Favor,0,0,0,0,0,0,0,0,0,0,0,0,0,0
442,10443,Fearless,0,0,0,1,0,0,0,0,0,0,0,0,0,0
443,20239,Fear of a Black Hat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
444,16297,With Honors,0,0,0,1,0,0,0,0,0,0,0,0,0,0
445,18551,Flesh and Bone,1,0,0,0,0,0,0,0,0,0,0,0,0,0
446,25440,Widows' Peak,0,0,0,0,0,0,0,0,0,0,0,0,0,0
447,9024,For Love or Money,0,0,0,0,0,0,0,0,0,0,0,0,0,0
448,37233,The Firm,1,0,0,0,0,0,0,0,0,0,0,0,0,0
449,1634,Free Willy,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450,13815,Fresh,0,0,0,0,0,0,0,0,0,0,0,0,0,0
451,5503,The Fugitive,0,0,0,1,0,0,0,0,0,0,0,0,0,0
452,35588,Geronimo: An American Legend,0,0,0,0,0,1,0,0,0,0,0,0,0,0
453,2087,The Getaway,0,0,0,0,1,0,0,0,0,0,0,0,0,0
454,41579,Getting Even with Dad,0,1,0,0,0,0,0,0,0,0,0,0,0,0
455,18620,Go Fish,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456,41006,A Good Man in Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0
457,4916,Guilty as Sin,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,2019,Hard Target,0,0,0,0,1,0,0,0,0,0,0,0,0,0
459,31642,Heaven & Earth,0,0,0,1,0,0,0,0,0,0,0,0,0,0
460,9255,Hot Shots! Part Deux,0,0,1,0,0,0,0,0,0,0,0,0,0,0
461,26271,Live Nude Girls,0,0,0,0,0,0,0,0,0,0,0,0,0,0
462,10612,The Englishman Who Went Up a Hill But Came Down a Mountain,0,0,0,0,0,0,0,0,0,0,0,0,0,0
463,2259,The House of the Spirits,0,0,0,0,0,0,0,0,0,0,0,0,0,0
464,16097,House Party 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
465,11934,The Hudsucker Proxy,0,0,0,0,0,0,0,0,0,0,0,0,0,0
466,106143,I'll Do Anything,0,0,0,0,0,1,0,0,0,0,0,0,0,0
467,12475,In the Army Now,0,0,0,0,0,0,0,0,0,0,0,0,0,0
468,9386,In the Line of Fire,0,0,0,0,0,1,0,0,0,0,0,0,0,0
469,7984,In the Name of the Father,0,0,0,0,1,0,0,0,0,0,0,0,0,0
470,59930,The Inkwell,0,0,0,0,0,0,0,0,0,0,0,0,1,0
471,15765,What's Love Got to Do with It,0,0,0,0,0,0,0,0,0,0,0,0,1,0
472,31643,Jimmy Hollywood,1,0,0,0,0,0,0,0,0,0,0,0,0,0
473,6,Judgment Night,0,0,0,0,1,0,0,0,0,0,0,0,0,0
474,329,Jurassic Park,0,0,0,0,1,0,0,0,0,0,0,0,0,0
475,10909,Kalifornia,0,0,0,0,0,0,0,0,0,0,0,0,0,0
476,507,Killing Zoe,0,0,0,0,0,0,0,0,0,0,0,0,0,0
477,34024,King of the Hill,0,0,0,0,0,0,0,0,0,0,0,0,0,0
478,29918,Lassie,1,0,0,0,0,0,0,0,0,0,0,0,0,0
479,9593,Last Action Hero,0,0,0,0,0,1,0,0,0,0,0,0,0,0
480,42580,Life With Mikey,0,0,0,0,0,0,0,0,0,0,0,0,1,0
481,22317,Lightning Jack,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482,1413,M. Butterfly,0,0,0,1,0,0,0,0,0,0,0,0,0,0
483,12121,Made in America,0,0,0,1,0,0,0,0,0,0,0,0,0,0
484,2246,Malice,0,0,0,0,0,1,0,0,1,0,0,0,0,0
485,10502,The Man without a Face,0,0,0,1,0,0,0,0,0,0,0,0,0,0
486,10440,Manhattan Murder Mystery,0,0,0,0,0,0,0,0,0,0,0,0,0,0
487,9516,Menace II Society,0,0,0,0,0,0,0,0,1,0,0,0,0,0
488,2320,Executive Decision,0,0,0,1,0,0,0,0,0,0,0,0,0,0
489,5879,In the Realm of the Senses,0,0,0,0,0,0,0,0,0,0,0,0,0,0
490,83718,What Happened Was...,0,0,0,0,0,0,0,0,0,0,0,0,0,0
491,11971,Much Ado About Nothing,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492,2625,Mr. Jones,0,0,0,0,0,0,0,0,0,0,0,0,0,0
493,31911,Mr. Wonderful,0,0,0,1,0,0,0,0,0,0,0,0,0,0
494,788,Mrs. Doubtfire,0,0,1,0,0,0,0,0,0,0,0,0,0,0
495,21450,Naked,0,0,0,0,0,0,0,0,0,0,0,0,0,0
496,11231,The Next Karate Kid,0,0,0,0,0,1,0,0,0,0,0,0,0,0
497,41588,The New Age,0,0,0,0,0,0,0,0,0,0,0,0,0,0
498,10447,No Escape,0,0,0,0,0,1,0,0,0,0,0,0,0,0
499,31586,North,0,0,0,0,0,1,0,0,1,0,0,0,0,0
500,9300,Orlando,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501,9559,A Perfect World,0,0,0,1,0,0,0,0,0,0,0,0,0,0
502,9800,Philadelphia,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503,713,The Piano,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504,8291,Poetic Justice,0,0,0,0,0,1,0,0,0,0,0,0,0,0
505,18133,The Program,0,0,0,0,0,0,0,0,0,0,0,0,1,0
506,25557,The Puppet Masters,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507,22588,Radioland Murders,0,0,0,0,1,0,0,0,0,0,0,0,0,0
508,10872,The Ref,0,0,0,0,0,0,0,0,0,0,0,0,1,0
509,1245,The Remains of the Day,0,0,0,0,0,1,0,0,0,0,0,0,0,0
510,11858,Renaissance Man,0,0,0,0,0,0,0,0,0,0,0,0,1,0
511,7007,Rising Sun,0,0,1,0,0,0,0,0,0,0,0,0,0,0
512,10467,The Road to Wellville,0,0,0,0,0,1,0,0,0,0,0,0,0,0
513,5550,RoboCop 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
514,8005,Robin Hood: Men in Tights,0,0,1,0,0,0,0,0,0,0,0,0,0,0
515,2088,Romeo Is Bleeding,0,0,0,0,0,0,0,0,0,0,0,0,0,0
516,10412,Romper Stomper,0,0,0,0,0,0,0,0,0,0,0,0,0,0
517,47889,Ruby in Paradise,0,0,0,0,0,0,0,0,0,0,0,0,0,0
518,14534,Rudy,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519,56583,The Saint of Fort Washington,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520,41878,Savage Nights,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521,424,Schindler's List,0,0,0,0,1,0,0,0,0,0,0,0,0,0
522,35233,The Scout,0,0,1,0,0,0,0,0,0,0,0,0,0,0
523,14291,Searching for Bobby Fischer,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524,103413,Second Best,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525,11236,The Secret Garden,0,0,0,1,0,0,0,0,0,0,0,0,0,0
526,11592,Serial Mom,0,0,0,0,0,0,0,0,0,0,0,0,0,0
527,8850,The Shadow,0,0,0,0,1,0,0,0,0,0,0,0,0,0
528,10445,Shadowlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0
529,695,Short Cuts,0,0,0,0,0,0,0,0,0,0,0,0,0,0
530,43535,A Simple Twist of Fate,0,0,0,0,0,0,0,0,0,0,0,0,1,0
531,12519,Sirens,0,0,0,0,0,0,0,0,0,0,0,0,0,0
532,23210,Six Degrees of Separation,0,1,0,0,0,0,0,0,0,0,0,0,0,0
533,858,Sleepless in Seattle,0,0,0,0,0,0,0,0,0,0,0,0,0,0
534,867,Sliver,1,0,0,0,0,0,0,0,0,0,0,0,0,0
535,78,Blade Runner,0,0,0,1,0,0,0,0,0,0,0,0,0,0
536,13203,Son in Law,0,0,0,0,0,0,0,0,0,0,0,0,0,0
537,10442,So I Married an Axe Murderer,0,0,0,0,0,0,0,0,0,0,0,0,0,0
538,11074,Striking Distance,0,0,0,0,0,0,0,0,0,0,0,0,0,0
539,33367,Harem,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540,9607,Super Mario Bros.,0,0,0,0,0,0,0,0,0,0,0,0,0,0
541,17585,Surviving the Game,0,0,0,0,0,0,0,0,1,0,0,0,0,0
542,9057,Terminal Velocity,0,0,0,0,0,0,0,0,0,0,0,0,0,0
543,20967,Thirty Two Short Films About Glenn Gould,0,0,0,0,0,0,0,0,0,0,0,0,0,0
544,10635,Threesome,0,0,0,0,0,0,0,0,0,0,0,0,0,0
545,9479,The Nightmare Before Christmas,0,0,0,0,0,0,0,0,0,0,0,0,0,0
546,10057,The Three Musketeers,0,0,0,0,0,0,1,0,0,0,0,0,0,0
547,11969,Tombstone,0,0,0,0,0,0,0,0,0,0,0,0,0,0
548,41590,Trial by Jury,0,0,0,1,0,0,0,0,0,0,0,0,0,0
549,319,True Romance,0,0,0,0,0,0,0,0,0,0,0,0,0,0
550,26408,The War Room,0,0,0,0,0,0,0,0,0,0,0,0,0,0
551,15139,The Pagemaster,0,0,1,0,0,0,0,0,0,0,0,0,0,0
552,161158,"Paris, France",0,0,0,0,0,0,0,0,0,0,0,0,0,0
553,218473,"The Beans of Egypt, Maine",0,0,0,0,0,0,0,0,0,0,0,0,0,0
554,85247,Killer,0,0,0,0,0,0,0,0,0,0,0,0,0,0
555,11446,Welcome to the Dollhouse,0,0,0,0,0,0,0,0,0,0,0,0,0,0
556,51980,Germinal,0,0,0,0,0,0,0,0,0,0,0,0,0,0
557,24405,Chasers,0,0,0,1,0,0,0,0,0,0,0,0,0,0
558,11655,Cronos,0,0,0,0,0,0,0,0,0,0,0,0,0,0
559,11800,Naked in New York,0,0,0,0,0,0,0,0,0,0,0,0,0,0
560,8223,Kika,0,0,0,0,0,0,0,0,0,0,0,0,0,0
561,14587,Bhaji on the Beach,0,0,0,0,0,0,0,0,0,0,0,0,0,0
562,31504,Little Big League,0,0,0,0,0,1,0,0,0,0,0,0,0,0
563,41653,The Slingshot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
564,53185,Wide Eyed and Legless,0,0,0,0,0,0,0,0,0,0,0,0,0,0
565,95743,Foreign Student,0,0,0,0,0,0,0,0,0,0,0,0,0,0
566,23637,"Ciao, Professore!",0,0,0,0,0,0,0,0,0,0,0,0,0,0
567,17600,Spanking the Monkey,0,0,0,0,0,0,0,0,0,0,0,0,0,0
568,10897,The Little Rascals,0,0,0,0,1,0,0,0,0,0,0,0,0,0
569,349394,À la mode,0,0,0,0,0,0,0,0,0,0,0,0,0,0
570,21352,Andre,1,0,0,0,0,0,0,0,0,0,0,0,0,0
571,68806,The Escort,0,0,0,0,0,0,0,0,0,0,0,0,0,0
572,37345,Princess Caraboo,0,0,0,0,0,0,0,0,0,0,0,0,0,0
573,32562,The Celluloid Closet,0,0,0,0,0,0,0,0,0,0,0,0,0,0
574,47507,Café au Lait,0,0,0,0,0,0,0,0,0,0,0,0,0,0
575,25403,Dear Diary,0,0,0,0,0,0,0,0,0,0,0,0,0,0
576,124304,I Don't Want to Talk About It,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577,9066,The Brady Bunch Movie,1,0,0,0,0,0,0,0,0,0,0,0,0,0
578,771,Home Alone,0,0,1,0,0,0,0,0,0,0,0,0,0,0
579,251,Ghost,1,0,0,0,0,0,0,0,0,0,0,0,0,0
580,812,Aladdin,0,0,0,0,0,0,1,0,0,0,0,0,0,0
581,280,Terminator 2: Judgment Day,0,0,0,0,0,0,0,0,0,0,0,0,0,0
582,581,Dances with Wolves,0,0,0,0,0,0,0,0,0,0,0,0,0,0
583,80350,Tough and Deadly,0,0,0,0,0,0,0,0,0,0,0,0,0,0
584,268,Batman,0,0,0,0,0,0,0,0,0,0,0,0,0,0
585,274,The Silence of the Lambs,0,0,0,0,0,0,0,0,0,0,0,0,0,0
586,408,Snow White and the Seven Dwarfs,0,0,0,0,0,0,1,0,0,0,0,0,0,0
587,10020,Beauty and the Beast,0,0,0,0,0,0,1,0,0,0,0,0,0,0
588,10895,Pinocchio,0,0,0,0,0,0,1,0,0,0,0,1,0,0
589,114,Pretty Woman,0,0,0,0,0,0,0,0,0,0,0,0,1,0
590,41043,Window to Paris,0,0,0,0,0,0,0,0,0,0,0,0,0,0
591,576,The Wild Bunch,0,0,0,0,0,0,0,0,0,0,0,0,0,0
592,15477,Love and a .45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
593,59146,The Wooden Man's Bride,0,0,0,0,0,0,0,0,0,0,0,0,0,0
594,124472,A Great Day in Harlem,0,0,0,0,0,0,0,0,0,0,0,0,0,0
595,30528,Bye Bye Love,0,0,1,0,0,0,0,0,0,0,0,0,0,0
596,7300,One Fine Day,0,0,1,0,0,0,0,0,0,0,0,0,0,0
597,10824,Candyman: Farewell to the Flesh,0,0,0,0,0,0,0,0,0,0,0,0,0,0
598,261246,Century,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599,275,Fargo,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600,25059,Homeward Bound II: Lost in San Francisco,0,0,0,0,0,0,1,0,0,0,0,0,0,0
601,11827,Heavy Metal,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602,8766,Hellraiser: Bloodline,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603,23570,The Pallbearer,0,0,0,0,0,0,0,0,0,0,0,0,0,0
604,47333,Jane Eyre,0,0,0,0,0,0,0,0,0,0,0,0,0,0
605,54850,Loaded,0,0,0,0,0,0,0,0,0,0,0,0,0,0
606,51242,Bread and Chocolate,0,0,0,0,0,0,0,0,0,0,0,0,0,0
607,10112,The Aristocats,0,0,0,0,0,0,1,0,0,0,0,0,0,0
608,4307,The Flower of My Secret,0,0,0,0,0,0,0,0,0,0,0,0,0,0
609,46029,Two Much,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610,32308,Ed,0,0,0,0,1,0,0,0,0,0,0,0,0,0
611,88893,Scream of Stone,0,0,0,0,0,0,0,0,0,0,0,0,0,0
612,52873,My Favorite Season,0,0,0,0,0,0,0,0,0,0,0,0,0,0
613,123505,A Modern Affair,0,0,0,0,0,0,0,0,0,0,0,0,0,0
614,340210,Condition Red,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615,44281,Halfaouine: Boy of the Terraces,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616,28121,A Thin Line Between Love and Hate,0,0,0,0,0,0,0,0,1,0,0,0,0,0
617,12520,The Last Supper,0,0,0,0,0,1,0,0,0,0,0,0,0,0
618,1592,Primal Fear,1,0,0,0,0,0,0,0,0,0,0,0,0,0
619,166901,Rude,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620,36447,Carried Away,0,0,0,0,0,0,0,0,0,0,0,0,0,0
621,19042,All Dogs Go to Heaven 2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
622,38884,Land and Freedom,0,0,0,0,0,0,0,0,0,0,0,0,0,0
623,47449,Denise Calls Up,0,0,0,0,0,0,0,0,0,0,0,0,0,0
624,36259,Theodore Rex,0,0,0,0,0,0,0,0,1,0,0,0,0,0
625,41852,A Family Thing,0,0,0,0,0,0,0,0,0,1,0,0,0,0
626,40926,Frisk,0,0,0,0,0,0,0,0,0,0,0,0,0,0
627,9099,Sgt. Bilko,0,0,0,0,1,0,0,0,0,0,0,0,0,0
628,2021,Jack & Sarah,0,0,0,0,0,0,0,0,0,0,0,0,0,0
629,61752,Girl 6,0,0,1,0,0,0,0,0,0,0,0,0,0,0
630,10988,Diabolique,0,0,0,0,0,0,0,0,0,0,0,0,0,0
631,11479,"Little Indian, Big City",0,0,0,0,0,0,0,0,0,0,0,0,0,0
632,398959,Roula,0,0,0,0,0,0,0,0,0,0,0,0,0,0
633,287305,Peanuts – Die Bank zahlt alles,0,0,0,0,0,0,0,0,0,0,0,0,0,0
634,339428,Happy Weekend,0,0,0,0,0,0,0,0,0,0,0,0,0,0
635,12652,Nelly and Monsieur Arnaud,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636,10684,Courage Under Fire,0,0,1,0,0,0,0,0,0,0,0,0,0,0
637,954,Mission: Impossible,1,0,0,0,0,0,0,0,0,0,0,0,0,0
638,68445,Cold Fever,0,0,0,0,0,0,0,0,0,0,0,0,0,0
639,18989,Moll Flanders,0,1,0,0,0,0,0,0,0,0,0,0,0,0
640,10801,The Superwife,0,0,0,0,0,0,0,0,0,0,0,0,0,0
641,54285,"301, 302",0,0,0,0,0,0,0,0,0,0,0,0,0,0
642,8840,DragonHeart,0,0,0,0,1,0,0,0,0,0,0,0,0,0
643,278978,Und keiner weint mir nach,0,0,0,0,0,0,0,0,0,0,0,0,0,0
644,124625,My Mother's Courage,0,0,0,0,0,0,0,0,0,0,0,0,0,0
645,11107,Eddie,0,0,0,0,0,0,0,0,0,0,0,0,0,0
646,16417,Yankee Zulu,0,0,0,0,0,0,0,0,0,0,0,0,0,0
647,70934,Billy's Holiday,0,0,0,0,0,0,0,0,0,0,0,0,0,0
648,10363,Purple Noon,0,0,0,0,0,0,0,0,0,0,0,0,0,0
649,161070,August,0,0,0,0,0,0,0,0,0,0,0,0,0,0
650,10539,James and the Giant Peach,0,0,0,0,0,0,1,0,0,0,0,0,0,0
651,10543,Fear,0,0,0,0,1,0,0,0,0,0,0,0,0,0
652,18414,Kids in the Hall: Brain Candy,1,0,0,0,0,0,0,0,0,0,0,0,0,0
653,47502,Faithful,0,0,0,0,0,0,0,0,1,0,0,0,0,0
654,11902,Underground,0,0,0,0,0,0,0,0,0,0,0,0,0,0
655,27098,All Things Fair,0,0,0,0,0,0,0,0,0,0,0,0,0,0
656,25087,Bloodsport II,0,0,0,0,0,0,0,0,0,0,0,0,0,0
657,5801,Pather Panchali,0,0,0,0,0,0,0,0,0,0,0,0,0,0
658,896,The World of Apu,0,0,0,0,0,0,0,0,0,0,0,0,0,0
659,3065,Mystery Science Theater 3000: The Movie,0,0,0,0,1,0,0,0,0,0,0,0,0,0
660,318177,Tarantella,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661,2300,Space Jam,0,0,0,0,0,0,0,0,0,0,0,0,0,0
662,8069,Barbarella,1,0,0,0,0,0,0,0,0,0,0,0,0,0
663,288173,Hostile Intentions,0,0,0,0,0,0,0,0,0,0,0,0,0,0
664,187851,They Bite,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665,27768,Some Folks Call It a Sling Blade,0,0,0,0,0,0,0,0,0,0,0,0,0,0
666,221917,The Run of the Country,0,0,0,0,0,1,0,0,0,0,0,0,0,0
667,8072,Alphaville,0,0,0,0,0,0,0,0,0,0,0,0,0,0
668,35797,Coup de Torchon,0,0,0,0,0,0,0,0,0,0,0,0,0,0
