,id,title,english_lang,foreign_lang,US_film,foreign_film,international
598,10824,Candyman: Farewell to the Flesh,1,0,1,0,0
599,261246,Century,1,0,0,1,0
600,275,Fargo,1,0,1,0,0
601,25059,Homeward Bound II: Lost in San Francisco,1,0,0,0,1
602,11827,Heavy Metal,1,0,0,1,0
603,8766,Hellraiser: Bloodline,1,0,1,0,0
604,23570,The Pallbearer,1,0,1,0,0
605,47333,Jane Eyre,1,0,1,0,0
606,54850,Loaded,1,0,0,0,0
607,51242,Bread and Chocolate,0,1,0,1,0
608,10112,The Aristocats,1,0,1,0,0
609,4307,The Flower of My Secret,0,1,0,1,0
610,46029,Two Much,1,0,0,0,1
611,32308,Ed,1,0,1,0,0
612,88893,Scream of Stone,0,1,0,0,0
613,52873,My Favorite Season,0,1,0,1,0
614,123505,A Modern Affair,1,0,0,0,0
615,340210,Condition Red,1,0,1,0,0
616,44281,Halfaouine: Boy of the Terraces,1,0,0,0,1
617,28121,A Thin Line Between Love and Hate,1,0,1,0,0
618,12520,The Last Supper,1,0,1,0,0
619,1592,Primal Fear,1,0,1,0,0
620,166901,Rude,1,0,0,0,0
621,36447,Carried Away,1,0,0,0,0
622,19042,All Dogs Go to Heaven 2,1,0,1,0,0
623,38884,Land and Freedom,1,0,0,0,1
624,47449,Denise Calls Up,1,0,1,0,0
625,36259,Theodore Rex,1,0,1,0,0
626,41852,A Family Thing,1,0,1,0,0
627,40926,Frisk,1,0,1,0,0
628,9099,Sgt. Bilko,1,0,1,0,0
629,2021,Jack & Sarah,1,0,0,0,1
630,61752,Girl 6,1,0,1,0,0
631,10988,Diabolique,1,0,1,0,0
632,11479,"Little Indian, Big City",0,1,0,1,0
633,398959,Roula,0,1,0,1,0
634,287305,Peanuts – Die Bank zahlt alles,0,1,0,1,0
635,339428,Happy Weekend,0,1,0,1,0
636,12652,Nelly and Monsieur Arnaud,0,1,0,0,1
637,10684,Courage Under Fire,1,0,1,0,0
638,954,Mission: Impossible,1,0,1,0,0
639,68445,Cold Fever,0,1,0,0,1
640,18989,Moll Flanders,1,0,1,0,0
641,10801,The Superwife,0,1,0,1,0
642,54285,"301, 302",0,1,0,1,0
643,8840,DragonHeart,1,0,1,0,0
644,278978,Und keiner weint mir nach,0,1,0,1,0
645,124625,My Mother's Courage,0,1,0,0,1
646,11107,Eddie,1,0,1,0,0
647,16417,Yankee Zulu,1,0,0,1,0
648,70934,Billy's Holiday,1,0,0,0,0
649,10363,Purple Noon,0,1,0,0,1
650,161070,August,1,0,0,0,1
651,10539,James and the Giant Peach,1,0,1,0,0
652,10543,Fear,1,0,1,0,0
653,18414,Kids in the Hall: Brain Candy,1,0,1,0,1
654,47502,Faithful,1,0,1,0,0
655,11902,Underground,0,1,0,0,1
656,27098,All Things Fair,0,1,0,0,1
657,25087,Bloodsport II,1,0,1,0,0
658,5801,Pather Panchali,0,1,0,1,0
659,896,The World of Apu,0,1,0,1,0
660,3065,Mystery Science Theater 3000: The Movie,1,0,1,0,0
661,318177,Tarantella,1,0,0,0,0
662,2300,Space Jam,1,0,1,0,0
663,8069,Barbarella,1,0,1,0,0
664,288173,Hostile Intentions,1,0,1,0,0
665,187851,They Bite,1,0,0,0,0
666,27768,Some Folks Call It a Sling Blade,1,0,0,0,0
667,221917,The Run of the Country,1,0,0,0,1
668,8072,Alphaville,0,1,0,0,1
669,35797,Coup de Torchon,0,1,0,1,0
670,88030,Tigrero: A Film That Was Never Made,1,0,0,0,0
671,185191,The Eye of Vichy,1,0,0,0,0
672,83857,Windows,1,0,1,0,0
673,33245,It's My Party,1,0,1,0,0
674,124460,Country Life,1,0,0,0,0
675,27281,Operation Dumbo Drop,1,0,1,0,0
676,105045,The Promise,0,1,0,1,0
684,40001,Mrs. Winterbourne,1,0,1,0,0
685,29621,Solo,1,0,1,0,1
686,117730,Under The Domim Tree,0,1,0,0,0
687,20762,The Substitute,1,0,1,0,0
688,37144,True Crime,1,0,0,0,0
690,12656,Feeling Minnesota,1,0,1,0,0
691,38867,Delta of Venus,1,0,1,0,0
692,277270,To Cross the Rubicon,1,0,0,0,0
693,25969,Angus,1,0,1,0,0
694,44103,Priest Daens,0,1,0,1,0
695,753,Faces,1,0,1,0,0
696,43634,Boys,1,0,1,0,0
697,9103,The Quest,1,0,0,0,1
698,90214,Cosi,1,0,0,1,0
699,29649,Sunset Park,1,0,0,0,0
700,10990,Mulholland Falls,1,0,1,0,0
701,8866,The Truth About Cats & Dogs,1,0,1,0,0
702,12233,Oliver & Company,1,0,1,0,0
703,23449,Celtic Pride,1,0,1,0,0
704,36355,Flipper,1,0,1,0,0
705,37667,Captives,1,0,0,0,1
706,90148,Of Love and Shadows,1,0,0,0,1
707,922,Dead Man,1,0,0,0,1
708,11876,The Horseman on the Roof,1,0,0,1,0
709,52633,Switchblade Sisters,1,0,1,0,0
710,62364,Mouth to Mouth,0,1,0,1,0
711,11687,The Visitors,0,1,0,1,0
712,9304,Multiplicity,1,0,1,0,0
713,73183,"The Haunted World of Edward D. Wood, Jr.",1,0,1,0,0
714,131232,Two Friends,1,0,0,1,0
715,9100,The Craft,1,0,1,0,0
716,20759,The Great White Hype,1,0,1,0,0
717,46063,Last Dance,1,0,1,0,0
718,365371,War Stories Our Mother Never Told Us,1,0,0,0,0
719,32513,Cold Comfort Farm,1,0,0,1,0
720,40651,"Institute Benjamenta, or This Dream People Call Human Life",1,0,0,0,1
721,36915,Heaven's Prisoners,1,0,0,0,1
722,40507,Original Gangstas,1,0,1,0,0
723,9802,The Rock,1,0,1,0,0
724,25697,Getting Away with Murder,1,0,0,0,1
725,21588,Cemetery Man,0,1,0,0,1
726,664,Twister,1,0,1,0,0
727,11867,Barb Wire,1,0,1,0,0
728,47119,Le Garçu,0,1,0,1,0
729,314352,Honeymoon,0,1,0,1,0
730,9323,Ghost in the Shell,0,1,0,1,0
731,10280,Thinner,1,0,1,0,0
732,10535,Spy Hard,1,0,1,0,0
733,124613,Brothers in Trouble,1,0,0,1,0
734,532,A Close Shave,1,0,0,1,0
735,26744,Force of Evil,1,0,1,0,0
736,16299,The Stupids,1,0,0,0,1
737,10547,The Arrival,1,0,0,0,1
738,245268,The Man from Down Under,1,0,1,0,0
739,935,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1,0,0,0,1
740,55613,Careful,1,0,0,1,0
741,215107,Vermont Is for Lovers,1,0,0,0,0
742,41007,A Month by the Lake,1,0,0,0,1
743,35645,Gold Diggers: The Secret of Bear Mountain,1,0,0,0,1
744,110465,Kim,1,0,1,0,0
745,255546,Carmen Miranda: Bananas Is My Business,0,1,0,0,1
746,40751,Ashes of Time,0,1,0,0,1
747,275096,The Jar,1,0,0,0,0
748,85778,Maya Lin: A Strong Clear Vision,1,0,1,0,0
749,11101,Stalingrad,0,1,0,1,0
750,9826,The Phantom,1,0,0,0,1
751,9879,Striptease,1,0,1,0,0
752,63564,The Last of the High Kings,1,0,0,0,0
753,22621,Heavy,1,0,1,0,0
754,7095,Jack,1,0,1,0,0
755,26890,I Shot Andy Warhol,1,0,0,0,1
756,46732,The Grass Harp,1,0,1,0,0
757,124633,Someone Else's America,0,1,0,0,1
758,202425,Life is Rosy,0,1,0,0,1
759,196940,Quartier Mozart,1,0,0,0,0
760,77771,Touki Bouki,0,1,0,1,0
761,181083,God's Gift,0,1,0,1,0
762,41225,Spirits of the Dead,0,1,0,0,1
763,188589,Babyfever,1,0,0,0,0
764,87190,Pharaoh's  Army,1,0,1,0,0
765,627,Trainspotting,1,0,0,1,0
766,32872,Til There Was You,1,0,1,0,0
767,602,Independence Day,1,0,1,0,0
768,14553,Stealing Beauty,1,0,0,0,1
769,9566,The Fan,1,0,1,0,0
770,10545,The Hunchback of Notre Dame,1,0,1,0,0
771,9894,The Cable Guy,1,0,1,0,0
772,11543,Kingpin,1,0,1,0,0
773,9268,Eraser,1,0,0,0,1
775,9327,The Nutty Professor,1,0,1,0,0
776,123763,"I, the Worst of All",0,1,0,1,0
777,81949,An Unforgettable Summer,0,1,0,0,1
778,42005,A Hungarian Fairy Tale,1,0,0,1,0
779,124306,My Life and Times With Antonin Artaud,1,0,0,0,0
780,183955,Midnight Dancers,1,0,0,1,0
781,44535,Somebody to Love,1,0,1,0,0
783,78285,The Old Lady Who Walked in the Sea,0,1,0,1,0
784,11228,Daylight,1,0,1,0,0
785,10779,The Frighteners,1,0,0,0,1
786,26748,Lone Star,1,0,1,0,0
787,38223,Harriet the Spy,1,0,1,0,0
788,9294,Phenomenon,1,0,1,0,0
789,49963,Walking and Talking,1,0,0,0,1
790,11363,She's the One,1,0,1,0,0
791,1645,A Time to Kill,1,0,1,0,0
792,31546,American Buffalo,1,0,0,0,1
793,77056,Rendezvous in Paris,0,1,0,1,0
794,36344,Alaska,1,0,0,1,0
795,18550,Fled,1,0,1,0,0
796,11511,Kazaam,1,0,1,0,0
797,172198,Magic Hunter,0,1,0,0,1
798,34170,Larger Than Life,1,0,1,0,0
799,281085,A Boy Called Hate,1,0,0,0,1
800,109478,Power 98,1,0,0,0,0
801,124645,Two Deaths,1,0,0,1,0
802,12606,A Very Brady Sequel,1,0,1,0,0
803,69895,Stefano Quantestorie,1,0,0,0,0
804,35206,Death in the Garden,0,1,0,0,1
805,151489,Hedd Wyn,0,1,0,0,0
806,4837,La Collectionneuse,0,1,0,1,0
807,12632,Kaspar Hauser,0,1,0,0,1
808,9098,Regular Guys,0,1,0,1,0
809,282919,Diebinnen,0,1,0,1,0
810,124614,The Convent,1,0,0,0,0
811,18975,The Adventures of Pinocchio,1,0,0,0,1
812,11962,Joe's Apartment,1,0,1,0,0
813,2925,The First Wives Club,1,0,1,0,0
814,28628,Stonewall,1,0,0,0,1
815,3595,Ransom,1,0,1,0,0
816,9308,High School High,1,0,1,0,0
817,92381,Phat Beach,1,0,1,0,0
818,18555,Foxfire,1,0,1,0,0
819,12123,Chain Reaction,1,0,1,0,0
820,10830,Matilda,1,0,1,0,0
821,3573,Emma,1,0,1,0,0
822,10546,The Crow: City of Angels,1,0,1,0,0
823,18862,House Arrest,1,0,1,0,0
824,31417,Eyes Without a Face,0,1,0,0,1
825,9431,Bordello of Blood,1,0,1,0,0
826,124619,Lotto Land,1,0,0,0,0
827,297645,The Story of Xinghua,1,0,0,0,0
828,48144,The Day the Sun Turned Cold,0,1,0,1,0
829,46986,Flirt,1,0,0,0,1
830,144982,The Big Squeeze,1,0,1,0,0
831,47907,The Spitfire Grill,1,0,1,0,0
832,10061,Escape from L.A.,1,0,1,0,0
833,36266,Cyclo,0,1,0,0,1
834,549,Basquiat,1,0,1,0,0
835,10478,Tin Cup,1,0,1,0,0
836,66634,Dingo,1,0,0,0,1
837,116690,The Ballad of Narayama,0,1,0,1,0
838,213917,Every Other Weekend,0,1,0,1,0
839,145925,Mille bolle blu,0,1,0,0,0
840,100914,Crows and Sparrows,1,0,0,0,0
841,238,The Godfather,1,0,1,0,0
842,159,Maybe... Maybe Not,0,1,0,1,0
843,11134,Police Story 3: Supercop,0,1,0,1,0
844,88224,Manny & Lo,1,0,1,0,0
845,132641,Wife,0,1,0,1,0
853,42758,Small Faces,1,0,0,1,0
854,9303,Bound,1,0,1,0,0
855,23945,Carpool,1,0,1,0,0
856,37820,Death in Brunswick,1,0,0,1,0
857,22479,Kansas City,1,0,1,0,0
858,9054,Gone Fishin',1,0,1,0,0
859,241058,Lover's Knot,0,1,0,0,0
860,11985,Vive L'Amour,0,1,0,1,0
861,10232,Shadow of Angels,0,1,0,0,1
862,59569,Killer: A Journal of Murder,1,0,1,0,0
863,410921,Nothing to Lose,1,0,0,0,0
864,38955,Project S,0,1,0,1,0
865,110513,Girls Town,1,0,1,0,0
866,114089,Bye-Bye,1,0,0,0,0
867,11015,The Relic,1,0,0,0,1
868,9306,The Island of Dr. Moreau,1,0,1,0,0
869,12559,First Kid,1,0,1,0,0
870,58770,The Trigger Effect,1,0,1,0,0
871,124851,Sweet Nothing,1,0,0,0,0
872,3587,Bogus,1,0,1,0,0
873,10723,Bulletproof,1,0,1,0,0
874,56077,Talk of Angels,1,0,1,0,0
875,19004,The Land Before Time III: The Time of the Great Giving,1,0,1,0,0
876,101230,1-900,0,1,0,0,0
877,253632,Baton Rouge,0,1,0,0,0
878,10987,Halloween: The Curse of Michael Myers,1,0,1,0,0
879,44705,Twelfth Night,1,0,0,0,1
880,20318,Mother Night,1,0,1,0,0
881,43596,Liebelei,0,1,0,1,0
882,79782,Venice,1,0,0,0,0
883,26933,Wild Reeds,0,1,0,1,0
884,27854,For Whom the Bell Tolls,1,0,1,0,0
885,981,The Philadelphia Story,1,0,1,0,0
886,872,Singin' in the Rain,1,0,1,0,0
887,2769,An American in Paris,1,0,1,0,0
888,13320,Funny Face,1,0,1,0,0
889,164,Breakfast at Tiffany's,1,0,1,0,0
890,426,Vertigo,1,0,1,0,0
891,567,Rear Window,1,0,1,0,0
892,3078,It Happened One Night,1,0,1,0,0
893,13528,Gaslight,1,0,1,0,0
894,28288,The Gay Divorcee,1,0,1,0,0
895,213,North by Northwest,1,0,1,0,0
896,284,The Apartment,1,0,1,0,0
897,239,Some Like It Hot,1,0,1,0,0
898,4808,Charade,1,0,1,0,0
899,289,Casablanca,1,0,1,0,0
900,963,The Maltese Falcon,1,0,1,0,0
901,11113,My Fair Lady,1,0,1,0,0
902,6620,Sabrina,1,0,1,0,0
903,804,Roman Holiday,1,0,1,0,0
904,26531,The Little Princess,1,0,1,0,0
905,909,Meet Me in St. Louis,1,0,1,0,0
906,630,The Wizard of Oz,1,0,1,0,0
907,770,Gone with the Wind,1,0,1,0,0
908,31044,My Favorite Year,1,0,1,0,0
909,599,Sunset Boulevard,1,0,1,0,0
910,15,Citizen Kane,1,0,1,0,0
911,62,2001: A Space Odyssey,1,0,1,0,1
912,121357,Golden Earrings,1,0,1,0,0
913,705,All About Eve,1,0,1,0,0
914,22490,The Women,1,0,1,0,0
915,223,Rebecca,1,0,1,0,0
916,25670,Foreign Correspondent,1,0,1,0,0
917,303,Notorious,1,0,1,0,0
918,4174,Spellbound,1,0,1,0,0
919,8356,An Affair to Remember,1,0,1,0,0
920,381,To Catch a Thief,1,0,1,0,0
921,20758,Father of the Bride,1,0,1,0,0
922,29376,The Band Wagon,1,0,1,0,0
923,1859,Ninotchka,1,0,1,0,0
924,18299,Love in the Afternoon,1,0,1,0,0
925,17281,Gigi,1,0,1,0,0
926,64382,The Reluctant Debutante,0,1,1,0,0
927,10907,The Adventures of Robin Hood,1,0,1,0,0
928,32093,The Mark of Zorro,1,0,1,0,0
929,1939,Laura,1,0,1,0,0
930,22292,The Ghost and Mrs. Muir,1,0,1,0,0
931,3598,Lost Horizon,1,0,1,0,0
932,3080,Top Hat,1,0,1,0,0
933,198,To Be or Not to Be,1,0,1,0,0
934,13562,My Man Godfrey,1,0,1,0,0
935,1712,Giant,1,0,1,0,0
936,220,East of Eden,1,0,1,0,0
937,3529,The Thin Man,1,0,1,0,0
938,3085,His Girl Friday,1,0,1,0,0
939,2897,Around the World in Eighty Days,1,0,1,0,0
940,1585,It's a Wonderful Life,1,0,1,0,0
941,3083,Mr. Smith Goes to Washington,1,0,1,0,0
942,900,Bringing Up Baby,1,0,1,0,0
943,43795,Penny Serenade,1,0,1,0,0
944,85638,The Scarlet Letter,1,0,1,0,0
945,50001,Lady of Burlesque,1,0,1,0,0
946,43905,Of Human Bondage,1,0,1,0,0
947,22688,Angel on My Shoulder,1,0,1,0,0
948,23114,Little Lord Fauntleroy,1,0,1,0,0
949,26378,They Made Me a Criminal,1,0,1,0,0
950,40206,The Inspector General,1,0,1,0,0
951,22356,Angel and the Badman,1,0,1,0,0
952,260,The 39 Steps,1,0,0,1,0
953,43488,A Walk in the Sun,1,0,1,0,0
954,22613,The Outlaw,1,0,1,0,0
955,10331,Night of the Living Dead,1,0,1,0,0
956,488,The African Queen,1,0,0,0,1
957,22733,Beat the Devil,1,0,1,0,1
958,261,Cat on a Hot Tin Roof,1,0,1,0,0
959,57575,The Last Time I Saw Paris,1,0,1,0,1
960,32574,Meet John Doe,1,0,1,0,0
961,22657,Algiers,1,0,1,0,0
962,76464,Something to Sing About,1,0,1,0,0
963,22649,A Farewell to Arms,1,0,1,0,0
971,176841,Moonlight Murder,1,0,1,0,0
972,125587,Nothing Personal,1,0,0,0,1
973,39448,"Yes, Madam",0,1,0,1,0
974,52855,Dangerous Ground,1,0,1,0,1
975,39940,Picnic,1,0,1,0,0
976,172868,Madagascar Skin,1,0,0,0,0
977,85328,The Pompatus of Love,1,0,1,0,1
978,124632,Small Wonders,1,0,0,0,0
979,11076,Fly Away Home,1,0,1,0,0
980,63945,Bliss,1,0,0,0,1
981,58985,Grace of My Heart,1,0,1,0,0
982,890,Brother of Sleep,0,1,0,0,1
983,10861,Maximum Risk,1,0,1,0,0
984,1770,Michael Collins,1,0,0,0,1
985,44465,The Rich Man's Wife,1,0,1,0,0
986,2033,Infinity,1,0,1,0,0
987,18203,Big Night,1,0,1,0,0
988,9333,Last Man Standing,1,0,1,0,0
989,47260,Caught,1,0,1,0,0
990,9400,Set It Off,1,0,1,0,0
991,9401,2 Days in the Valley,1,0,1,0,0
992,12241,Curdled,1,0,1,0,0
993,25739,L'associé,1,0,0,0,0
994,161806,Ed's Next Move,1,0,0,0,0
995,11306,Extreme Measures,1,0,1,0,0
996,9625,The Glimmer Man,1,0,1,0,0
997,10680,D3: The Mighty Ducks,1,0,1,0,0
998,6346,The Chamber,1,0,1,0,0
999,18660,The Apple Dumpling Gang,1,0,1,0,0
1000,35115,"Davy Crockett, King of the Wild Frontier",1,0,1,0,0
1001,14821,Escape to Witch Mountain,1,0,1,0,0
1002,14136,The Love Bug,1,0,1,0,0
1003,10869,Herbie Rides Again,1,0,1,0,0
1004,22660,Old Yeller,1,0,1,0,0
1005,19186,The Parent Trap,1,0,1,0,0
1006,31102,Pollyanna,1,0,1,0,0
1007,6878,Homeward Bound: The Incredible Journey,1,0,1,0,0
1008,15944,The Shaggy Dog,1,0,1,0,0
1009,18444,Swiss Family Robinson,1,0,0,0,1
1010,20723,That Darn Cat!,1,0,1,0,0
1011,173,"20,000 Leagues Under the Sea",1,0,1,0,0
1012,864,Cool Runnings,1,0,1,0,0
1013,24795,Angels in the Outfield,1,0,1,0,0
1014,11224,Cinderella,1,0,1,0,0
1015,81310,Winnie the Pooh and the Blustery Day,1,0,1,0,0
1016,15947,The Three Caballeros,1,0,1,0,0
1017,9078,The Sword in the Stone,1,0,1,0,0
1018,29682,So Dear to My Heart,1,0,1,0,0
1019,8367,Robin Hood: Prince of Thieves,1,0,1,0,0
1020,433,Mary Poppins,1,0,1,0,0
1021,11360,Dumbo,1,0,1,0,0
1022,11114,Pete's Dragon,1,0,1,0,0
1023,12335,Bedknobs and Broomsticks,1,0,1,0,0
1024,12092,Alice in Wonderland,1,0,1,0,0
1025,10948,The Fox and the Hound,1,0,1,0,0
1026,11229,Freeway,1,0,1,0,0
1027,15121,The Sound of Music,1,0,1,0,0
1028,562,Die Hard,1,0,1,0,0
1029,10163,The Lawnmower Man,1,0,0,0,1
1030,48862,Unhook the Stars,1,0,0,0,1
1031,117036,Synthetic Pleasures,1,0,0,0,0
1032,47199,The Secret Agent,1,0,0,1,0
1033,11159,Secrets & Lies,1,0,0,0,1
1034,9591,That Thing You Do!,1,0,1,0,0
1035,30500,To Gillian on Her 37th Birthday,1,0,1,0,0
1036,41843,Surviving Picasso,1,0,1,0,0
1037,55058,Love Is All There Is,1,0,1,0,0
1038,10938,Beautiful Thing,1,0,0,1,0
1039,11412,The Long Kiss Goodnight,1,0,1,0,0
1040,10586,The Ghost and the Darkness,1,0,0,0,1
1041,42314,Looking for Richard,1,0,1,0,0
1042,27845,Trees Lounge,1,0,0,0,0
1043,108365,The Proprietor,1,0,0,0,0
1044,23223,Normal Life,1,0,1,0,0
1045,49471,Get on the Bus,1,0,1,0,0
1046,38153,Shadow Conspiracy,1,0,1,0,0
1047,25147,Jude,1,0,0,1,0
1048,9716,Everyone Says I Love You,1,0,1,0,0
1049,43777,Bitter Sugar,0,1,1,0,1
1050,454,Romeo + Juliet,1,0,1,0,0
1051,10218,Swingers,1,0,1,0,0
1052,819,Sleepers,1,0,1,0,0
1054,56830,Johns,1,0,1,0,0
1055,11238,Aladdin and the King of Thieves,1,0,1,0,0
1056,27256,The Woman in Question,1,0,0,1,0
1057,31530,Shall We Dance,1,0,1,0,0
1058,66473,A Damsel in Distress,1,0,1,0,0
1059,28120,Crossfire,1,0,1,0,0
1060,1834,"Murder, My Sweet",1,0,1,0,0
1061,26282,Macao,1,0,1,0,0
1062,37218,For the Moment,1,0,0,1,0
1063,252,Willy Wonka & the Chocolate Factory,1,0,1,0,0
1064,116356,The Sexual Life of the Belgians,0,1,0,1,0
1065,16372,The Innocents,1,0,0,1,0
1066,11561,Sleeper,1,0,1,0,0
1067,11302,Bananas,1,0,1,0,0
1068,623,A Fish Called Wanda,1,0,0,0,1
1069,583,Life of Brian,1,0,0,1,0
1070,12614,Victor/Victoria,1,0,0,0,1
1071,21711,The Candidate,1,0,1,0,0
1072,11575,The Great Race,1,0,1,0,0
1073,475,Bonnie and Clyde,1,0,1,0,0
1074,11331,The Old Man and the Sea,1,0,1,0,0
1075,521,Dial M for Murder,1,0,1,0,0
1076,21202,Madame Butterfly,1,0,0,0,0
1077,88,Dirty Dancing,1,0,1,0,0
1078,500,Reservoir Dogs,1,0,1,0,0
1079,792,Platoon,1,0,0,0,1
1080,8491,Weekend at Bernie's,1,0,1,0,0
1081,402,Basic Instinct,1,0,0,0,1
1082,10537,The Doors,1,0,1,0,0
1083,11386,The Crying Game,1,0,0,0,1
1084,9504,Glengarry Glen Ross,1,0,1,0,0
1085,15764,Sophie's Choice,1,0,0,0,1
1086,601,E.T. the Extra-Terrestrial,1,0,1,0,0
1087,67365,The Search for One-eye Jimmy,1,0,1,0,0
1088,25842,A Christmas Carol,1,0,1,0,0
1089,2119,Days of Thunder,1,0,1,0,0
1090,744,Top Gun,1,0,1,0,0
1091,136311,American Strays,1,0,1,0,0
1092,221,Rebel Without a Cause,1,0,1,0,0
1093,702,A Streetcar Named Desire,1,0,1,0,0
1094,25750,Children of the Corn IV: The Gathering,1,0,1,0,0
1095,17642,The Leopard Son,1,0,0,0,1
1096,427043,Charm's  Incidents,0,1,0,1,0
1097,146341,Bird of Prey,0,1,1,0,1
1098,9305,Microcosmos,0,1,0,0,1
1099,37616,Palookaville,1,0,1,0,0
1100,11112,The Associate,1,0,1,0,0
1101,21612,The Funeral,1,0,1,0,0
1102,141210,The Sleepover,1,0,0,0,0
1103,102461,A Single Girl,0,1,0,1,0
1104,36998,The Eighth Day,0,1,0,0,1
1105,200383,North Star,1,0,1,0,0
1106,116844,Drunks,1,0,1,0,0
1107,1630,The People vs. Larry Flynt,1,0,1,0,0
1108,26626,Glory Daze,1,0,1,0,0
1109,124837,A Perfect Candidate,1,0,0,0,0
1110,11816,On Golden Pond,1,0,1,0,0
1111,11843,The Return of the Pink Panther,1,0,0,1,0
1112,10379,Drop Dead Fred,1,0,0,0,1
1113,2756,The Abyss,1,0,1,0,0
1114,790,The Fog,1,0,1,0,0
1115,1103,Escape from New York,1,0,1,0,0
1116,11298,The Howling,1,0,1,0,0
1117,4480,Jean de Florette,0,1,0,1,0
1118,4481,Manon of the Spring,0,1,0,1,0
1119,49688,Johnny 100 Pesos,0,1,0,0,1
1120,10765,Private Benjamin,1,0,1,0,0
1121,762,Monty Python and the Holy Grail,1,0,0,1,0
1122,44497,Hustler White,1,0,0,0,1
1123,85588,Dadetown,1,0,0,0,0
1124,278621,Everything Relative,1,0,1,0,0
1125,99479,Entertaining Angels - The Dorothy Day Story,1,0,0,0,0
1126,55049,Three Lives and Only One Death,1,0,0,0,1
1127,124829,The Line King: The Al Hirschfeld Story,1,0,0,0,0
1128,79306,Snowriders,0,1,0,0,0
1129,356054,Curtis's Charm,1,0,0,0,0
1130,10548,When We Were Kings,1,0,1,0,0
1131,531,The Wrong Trousers,1,0,0,1,0
1132,104931,JLG/JLG: Self-Portrait in December,0,1,0,1,0
1133,4483,The Return of Martin Guerre,0,1,0,1,0
1134,18919,Faust,0,1,0,0,1
1135,31556,He Walked by Night,1,0,1,0,0
1136,26167,Raw Deal,1,0,1,0,0
1137,26174,T-Men,1,0,1,0,0
1138,61461,The Children Are Watching Us,0,1,0,1,0
1139,117500,Pastoral Symphony,1,0,0,1,0
1140,218713,Here Comes Cookie,1,0,0,0,0
1141,217802,Love In Bloom,1,0,0,0,0
1142,127973,Six of a Kind,1,0,1,0,0
1143,659,The Tin Drum,0,1,0,0,1
1144,30892,The Ruling Class,1,0,0,1,0
1145,86369,Mina Tannenbaum,0,1,0,0,1
1146,8074,2 or 3 Things I Know About Her,0,1,0,1,0
1147,124676,The Bloody Child,1,0,0,0,0
1148,38554,Dear God,1,0,1,0,0
1149,49763,Bad Moon,1,0,1,0,0
1150,41326,American Dream,1,0,0,0,1
1151,36555,Best of the Best 3: No Turning Back,1,0,1,0,0
1152,10608,Bob Roberts,1,0,0,0,1
1153,11216,Cinema Paradiso,0,1,0,0,1
1154,7452,"The Cook, the Thief, His Wife & Her Lover",1,0,0,0,1
1155,64567,Dead Tired,0,1,0,1,0
1156,892,Delicatessen,0,1,0,1,0
1157,1600,The Double Life of Veronique,0,1,0,0,1
1158,26561,Enchanted April,1,0,0,1,0
1159,975,Paths of Glory,1,0,1,0,0
1160,18129,The Grifters,1,0,1,0,0
1161,54405,Hear My Song,1,0,0,0,0
1162,150823,The Shooter,1,0,1,0,0
1163,409,The English Patient,1,0,0,0,1
1164,38251,Mediterraneo,0,1,0,1,0
1165,10161,My Left Foot: The Story of Christy Brown,1,0,0,0,1
1166,1412,"Sex, Lies, and Videotape",1,0,1,0,0
1167,41768,Passion Fish,1,0,1,0,0
1168,10409,Strictly Ballroom,1,0,0,1,0
1169,14285,The Thin Blue Line,1,0,1,0,0
1170,2469,Tie Me Up! Tie Me Down!,0,1,0,1,0
1171,10174,Madonna: Truth or Dare,1,0,1,0,0
1172,31225,Paris is Burning,1,0,1,0,0
1173,510,One Flew Over the Cuckoo's Nest,1,0,1,0,0
1174,11455,Up in Smoke,1,0,1,0,0
1175,1891,The Empire Strikes Back,1,0,1,0,0
1176,2493,The Princess Bride,1,0,1,0,0
1177,85,Raiders of the Lost Ark,1,0,1,0,0
1178,68,Brazil,1,0,0,1,0
1179,679,Aliens,1,0,0,0,1
1180,429,"The Good, the Bad and the Ugly",0,1,1,0,1
1181,13446,Withnail & I,1,0,0,1,0
1182,389,12 Angry Men,1,0,1,0,0
1183,947,Lawrence of Arabia,1,0,0,1,0
1184,185,A Clockwork Orange,1,0,0,0,1
1185,595,To Kill a Mockingbird,1,0,1,0,0
1186,28,Apocalypse Now,1,0,1,0,0
1187,335,Once Upon a Time in the West,0,1,0,0,1
1188,1892,Return of the Jedi,1,0,1,0,0
1189,144,Wings of Desire,0,1,0,0,1
1190,1092,The Third Man,1,0,0,1,0
1191,769,GoodFellas,1,0,1,0,0
1192,348,Alien,1,0,1,0,1
1193,766,Army of Darkness,1,0,1,0,0
1194,175,The Big Blue,0,1,0,0,1
1195,11645,Ran,0,1,0,0,1
1196,10835,The Killer,0,1,0,1,0
1197,539,Psycho,1,0,1,0,0
1198,525,The Blues Brothers,1,0,1,0,0
1199,240,The Godfather: Part II,1,0,1,0,0
1200,600,Full Metal Jacket,1,0,0,0,1
1201,530,A Grand Day Out,1,0,0,1,0
1202,10705,Henry V,1,0,0,1,0
1203,279,Amadeus,1,0,1,0,0
1204,3109,The Quiet Man,1,0,1,0,0
1205,311,Once Upon a Time in America,1,0,1,0,1
1206,1578,Raging Bull,1,0,1,0,0
1207,703,Annie Hall,1,0,1,0,0
